#Videos: id, id_parent (main video id), id_artist (from Artist table), name, video type (main/alternate/duplicate/dance), youtube link ID, views, likes, publishedon, lastupdate, dead (y means it was removed from youtube)
2340,0,81,"Chococo","main","vLVSf_yI_r8",3254175,78000,"2017-11-08","2018-11-14 21:34:07","n"
2341,0,198,"Thristy","main","D25FPfkZ0GI",5431475,184495,"2017-11-10","2018-11-14 22:05:30","n"
2342,0,277,"Candy","main","oddXT5uaRb8",4634595,282884,"2017-11-16","2018-11-15 11:29:43","n"
2343,0,278,"I Still","main","u2aUGVX8Cg8",2041633,24735,"2017-11-16","2018-11-15 19:14:02","n"
2344,0,165,"Peek-A-Boo","main","6uJf2IT2Zh8",112728215,1414614,"2017-11-17","2018-11-15 04:34:02","n"
2345,0,113,"Trust Me","main","dhF3Y7esoWM",3638178,210063,"2017-12-06","2018-11-15 19:16:02","n"
2346,2345,113,"Trust Me","duplicate","ADfFxRvup0c",2424153,159205,"2017-12-06","2018-11-15 19:18:01","n"
2347,0,80,"Teenager","main","MPhAEcLaiNs",27701148,655546,"2017-12-06","2018-11-14 18:42:02","n"
2348,0,246,"Stand by me","main","aHXPRm_0y3U",57650,1912,"2017-12-06","2018-11-15 11:31:05","n"
2349,0,54,"I like you","main","daoMYJv8i0c",5088904,219664,"2017-12-05","2018-11-15 11:32:02","n"
2350,0,61,"Electric Kiss","main","BC19fhyTG_M",20746707,968280,"2017-12-05","2018-11-15 11:33:26","n"
2351,0,40,"MIC Drop (jp)","main","8mBHDHIb-kM",14444149,541560,"2017-12-05","2018-11-13 16:44:02","n"
2352,2353,93,"Lip & Hip","duplicate","qWi-yviL-oI",7175301,240059,"2017-12-04","2018-11-15 10:39:02","n"
2353,0,93,"Lip & Hip","main","vcqImqOVE2U",27713170,502104,"2017-12-04","2018-11-15 07:02:01","n"
2354,0,259,"Gang","main","xqFvYsy4wE4",2296122,35790,"2017-12-01","2018-11-15 11:34:01","n"
2355,0,279,"Glass Shoes","main","n2TtQYuFfWw",5443651,97781,"2017-11-29","2018-11-14 21:35:03","n"
2356,0,190,"Here we are","main","-59nK36Z_rQ",783916,36762,"2017-11-28","2018-11-15 11:35:18","n"
2357,0,113,"You in me","main","t1aGbpn-NUI",8088482,339768,"2017-11-21","2018-11-15 19:20:02","n"
2358,2357,113,"You in Me","alternate","vvKkaCkWjvY",3279554,109438,"2017-11-27","2018-11-15 19:21:05","n"
2359,2357,113,"You on me","dance","5PBPAzUUdMA",254985,24660,"2017-11-27","2018-11-15 19:22:02","n"
2360,2357,113,"You in me","alternate","rhFqSCJ3sS4",345549,32902,"2017-11-22","2018-11-15 19:23:57","n"
2361,2351,40,"MIC Drop","duplicate","TxyHwwYe86Q",4681450,364352,"2017-11-24","2018-11-15 11:36:02","n"
2362,0,207,"Reboot","main","wLSBXJiyK9U",2842880,25377,"2017-11-23","2018-11-15 11:37:22","n"
2363,2351,40,"Mic Drop (Steve Aoki remix)","alternate","kTlv5_Bs8aw",378696026,6010122,"2017-11-24","2018-11-15 04:10:02","n"
2364,2339,60,"DDD (selfie)","alternate","n6ZtvlPMLkw",519795,19405,"2017-11-23","2018-11-14 21:36:02","n"
2365,0,280,"Runaway","main","vxpRxiNM2sQ",5744997,221073,"2017-11-22","2018-11-15 11:38:01","n"
2366,0,280,"Pretty Pretty","main","1Ggyu3ZTFvA",3182968,107793,"2017-01-22","2018-11-15 11:39:19","n"
2367,0,280,"Violet","main","nzdDUg5R_IQ",555515,40116,"2017-11-23","2018-11-15 11:40:01","n"
2368,0,281,"Yes No Maybe","main","b34ri3-uxks",6421617,132948,"2017-01-23","2018-11-15 10:40:01","n"
2369,2368,281,"Yes No Maybe","alternate","9-K5gDJlTVk",951341,15627,"2017-01-27","2018-11-15 10:41:02","n"
2370,0,281,"Because I love you","main","LprrdaruthY",497652,12925,"2017-12-07","2018-11-15 10:42:01","n"
2371,0,208,"Heart Shaker","main","rRzxEiBLQCA",231408573,1730814,"2017-12-11","2018-11-15 04:43:31","n"
2372,0,262,"Hello","main","VQ03WpqlpCI",1482639,17616,"2017-12-11","2018-11-15 10:43:01","n"
2373,0,226,"Snow","main","fiGSDywrX1Y",6364631,76591,"2017-12-04","2018-11-14 22:01:05","n"
2374,2376,178,"The Night","duplicate","wJ7ffCNtCKE",409753,16839,"2017-12-13","2018-11-15 10:44:01","n"
2375,0,200,"This Christmas","main","hsh54g9JmC0",9326837,272248,"2017-12-12","2018-11-15 10:19:23","n"
2376,0,178,"The Night","main","1GqJeRPXxSs",1104264,29032,"2017-12-13","2018-11-15 10:45:27","n"
2377,0,22,"Hands Up (Japanese)","main","-jrOg3FgTI0",164575,9800,"2017-12-13","2018-11-15 11:41:05","n"
2378,0,22,"Hands Up","main","Cd8UxUlqaZ8",4991612,230593,"2017-12-13","2018-11-15 11:42:01","n"
2379,0,231,"Would be Better","main","mDOhKtAgKZw",1263831,14217,"2017-12-14","2018-11-15 10:46:01","n"
2380,0,143,"Lonely Christmas","main","bUMWiiOlee4",657403,56722,"2017-12-18","2018-11-15 11:43:30","n"
2381,0,282,"Pink Label","main","8IDrpXUAjpU",958071,25847,"2017-12-17","2018-11-14 21:37:06","n"
2382,0,282,"Chocolate Cream","main","HfySji7kNi0",6556937,66682,"2016-07-19","2018-11-14 21:38:02","n"
2383,0,282,"Party Tonight","main","GVPMpu5_QpQ",1476329,15275,"2017-01-16","2018-11-14 21:38:08","n"
2384,0,283,"Boy","main","yuk0LHFSlR8",8215705,137568,"2017-12-06","2018-11-15 11:44:01","n"
2385,2384,283,"Boy","alternate","UdiHqDgHP1Q",1998161,16319,"2017-12-18","2018-11-15 11:45:07","n"
2386,0,88,"Spring Watch","main","m64kBtKgt_o",411121,2421,"2017-12-20","2018-11-15 10:47:05","n"
2387,0,208,"Merry & Happy","main","zi_6oaQyckM",25498472,476145,"2017-12-21","2018-11-14 21:40:02","n"
2388,0,33,"Jazzclub","main","xP-DFPuODcM",1629428,62781,"2017-12-24","2018-11-15 17:12:01","n"
2389,0,61,"Universe","main","leu-cTvMWTA",32030356,1229283,"2017-12-26","2018-11-14 19:28:02","n"
2390,0,190,"You don&#39;t go","main","GBA0wE7qgWk",525526,23116,"2017-12-26","2018-11-15 11:46:02","n"
2391,0,262,"Parade","main","7bPffIZot10",1777820,34826,"2017-12-27","2018-11-15 17:16:02","n"
2392,0,58,"Hold Me","main","HadTXRCsxu0",1932955,42465,"2017-12-27","2018-11-14 22:14:02","n"
2393,0,40,"Love Yourself - Her &#39;Serendipity&#39;","main","BEMaH9Sm3lQ",76747323,2579377,"2017-09-04","2018-11-15 08:18:02","n"
2394,0,178,"Grown-up","main","qteyV_ccPZc",194143,8350,"2018-01-01","2018-11-15 17:20:01","n"
2395,0,267,"BBoom BBoom","main","JQGRg8XBnB4",279386996,2001410,"2018-01-03","2018-11-15 04:12:03","n"
2396,0,138,"Paint Me","main","20sOM7AlU3Y",2294679,119406,"2018-01-04","2018-11-14 21:41:05","n"
2397,0,262,"Foresight Dream","main","QhlXp6S2re8",328922,7569,"2018-01-03","2018-11-15 17:24:01","n"
2398,0,200,"I&#39;m all ears","main","PcYhtiJneHg",2478291,134494,"2018-01-12","2018-11-15 17:31:05","n"
2399,0,32,"Don&#39;t Leave","main","j0FrZ40fPiA",4483201,148666,"2018-01-08","2018-11-15 11:47:04","n"
2400,0,96,"Tell Me","main","3tLdDh86EyQ",1198505,83319,"2018-01-08","2018-11-15 11:48:02","n"
2401,2437,152,"Secret Garden","duplicate","Lznx5A7fNto",746745,0,"2018-01-09","2018-11-14 21:42:02","n"
2402,0,143,"Spotlight (Japanese)","main","_53QwBl9m88",7058750,227648,"2018-01-09","2018-11-15 11:49:02","n"
2403,0,208,"Candy Pop (jp)","main","wQ_POfToaVY",87847941,822741,"2018-01-11","2018-11-15 05:19:03","n"
2404,0,150,"Timeless","main","PmH948yZwhE",2672999,146387,"2018-01-12","2018-11-15 11:50:01","n"
2405,0,156,"The Summer Night","main","PaqDKrurKmg",212508,14516,"2018-01-13","2018-11-14 21:43:18","n"
2406,0,268,"Heroine","main","F4qfN5UeFvQ",42182626,597007,"2018-01-18","2018-11-15 07:51:05","n"
2407,0,274,"My Flower","main","uexk7jWXYmU",19673758,457898,"2018-01-17","2018-11-15 11:51:05","n"
2408,0,213,"Wild Love","main","eOLasFesC3Q",341482,16566,"2018-01-20","2018-11-15 11:52:02","n"
2409,0,284,"Neverland","main","IVzGsh0zRec",10856361,821153,"2018-01-21","2018-11-15 06:20:02","n"
2410,0,281,"In Love with Someone Else","main","eQ3gXtX3U7I",6231666,109383,"2018-01-22","2018-11-15 17:36:02","n"
2411,0,109,"Shinin&#39;","main","J41qe-TM1DY",17829200,1222407,"2018-01-22","2018-11-15 06:11:05","n"
2412,0,95,"Love Scenario","main","vecSVX1QYbQ",208507978,2466635,"2018-01-25","2018-11-15 04:08:01","n"
2413,0,33,"Watashi kono mama de ii no kana?","main","DkDsioBrZjQ",736330,21249,"2018-01-25","2018-11-15 17:40:02","n"
2414,0,165,"Bad Boy","main","J_CFBjAyPWE",163043142,1979600,"2018-01-29","2018-11-15 04:20:02","n"
2415,0,281,"Holiday","main","lpzJNwur6Zk",6314224,149435,"2018-01-29","2018-11-15 17:44:01","n"
2416,0,81,"The Boots","main","y3KSD5sI0OM",6468070,138091,"2018-02-01","2018-11-14 21:44:02","n"
2417,0,53,"Just the two of Us","main","YIcIXJIqFHw",467611,9589,"2018-02-01","2018-11-14 21:45:16","n"
2418,0,283,"Walkin&#39; in Time","main","Xi349ysBaW8",2447933,26414,"2018-02-01","2018-11-15 11:53:02","n"
